,distance,altitude,velocity,mass,time
0,0.0,0.0,0.0,1534.0,0.0
1,0.2197658929875211,0.1616455614566803,21.83804898366029,1534.0,0.025000625015625392
2,0.8800977812269091,0.6473902948200703,43.75494774652809,1523.2142857142858,0.050001250031250784
3,1.982554960274959,1.4584525674581528,65.75124043203871,1523.2142857142858,0.07500187504687618
4,3.5303486172761835,2.5938948690891266,87.8327900059749,1512.4285714285716,0.10000250006250157
5,5.533107995591372,4.044264808297157,110.00380411475217,1512.4285714285716,0.12500312507812697
6,7.996145858237925,5.805775389075279,132.2598088522671,1501.6428571428573,0.15000375009375236
7,10.922916836749877,7.877095233649015,154.60073139376888,1501.6428571428573,0.17500437510937775
8,14.316609601889736,10.257265947759151,177.02668518087063,1490.8571428571431,0.20000500012500314
9,18.180223500181103,12.945604115724564,199.53790200961183,1490.8571428571431,0.22500562514062852
10,22.516617521132243,15.941638205200434,222.13469450640747,1480.071428571429,0.25000625015625394
11,27.328543508757168,19.245065454393625,244.8174336727141,1480.071428571429,0.27500687517187933
12,32.61866973522705,22.855721205472946,267.58653461689676,1469.2857142857147,0.3000075001875047
13,38.38959824610613,26.77355618029833,290.4424470545665,1469.2857142857147,0.3250081252031301
14,44.64387800125085,30.9986192882061,313.38564874284583,1458.5000000000005,0.3500087502187555
15,51.38401507521667,35.5310442186892,336.41664080200337,1458.5000000000005,0.3750093752343809
16,58.612480739618334,40.37103885039687,359.53594429689014,1447.7142857142862,0.40001000025000627
17,66.33171798143843,45.51887670904398,382.74409768590095,1447.7142857142862,0.42501062526563166
18,74.54414684153578,50.97489000111818,406.0416548834985,1436.928571428572,0.45001125028125705
19,83.2521688466614,56.739463821053505,429.42918345935,1436.928571428572,0.47501187529688244
20,92.45817061906544,62.813031274825335,452.90724982881005,1426.1428571428578,0.5000125003125079
21,102.16452677066687,69.19606922566891,476.4764311023852,1426.1428571428578,0.5250131253281333
22,112.37360280694665,75.8890949562192,500.1373246275417,1415.3571428571436,0.5500137503437587
23,123.0877575306564,82.89266324415803,523.890535551367,1415.3571428571436,0.575014375359384
24,134.30934471038788,90.20736353471875,547.7366447643335,1404.5714285714294,0.6000150003750094
25,146.04071451200858,97.8338174931705,571.6762474345793,1404.5714285714294,0.6250156253906348
26,158.2842144223023,105.77267662063241,595.709871081561,1393.7857142857151,0.6500162504062602
27,171.04219014237086,114.02462022006512,619.8380971969557,1393.7857142857151,0.6750168754218856
28,184.31698712186207,122.59035406634212,644.061476653789,1383.000000000001,0.700017500437511
29,198.11095158971855,131.47060899436474,668.3806108546638,1383.000000000001,0.7250181254531364
30,212.42643162923437,140.66613977774978,692.7960147187481,1372.2142857142867,0.7500187504687618
31,227.26577400428772,150.17772141098976,717.3080270848371,1372.2142857142867,0.7750193754843872
32,242.63132584962733,160.00614872574806,741.91719159514,1361.4285714285725,0.8000200005000125
33,258.52543664449604,170.1522363126278,766.6239076081197,1361.4285714285725,0.8250206255156379
34,274.9504549190858,180.6168152168393,791.4285264008563,1350.6428571428582,0.8500212505312633
35,291.908731636199,191.4007339887321,816.3315774738905,1350.6428571428582,0.8750218755468887
36,309.40262215716274,202.5048589259386,841.3335818492573,1339.857142857144,0.9000225005625141
37,327.4344861818399,213.93007313087583,866.4349882671883,1339.857142857144,0.9250231255781395
