,distance,altitude,velocity,mass,time
0,0.0,0.0,0.0,1534.0,0.0
1,4.234026585914255,1.2970229387283325,88.77635431707289,1534.0,0.1000100010001
2,17.05391055529801,5.1004032753407955,178.90876010724523,1490.857142857143,0.2000200020002
3,38.68837366228664,11.115967717021704,270.4305117179142,1490.857142857143,0.3000300030003
4,69.30308461096503,19.251210544258356,363.3511563540575,1447.7142857142858,0.4000400040004
5,109.05579595244663,29.450991705060005,457.7003943997739,1447.7142857142858,0.5000500050005
6,158.10240184219285,41.679908130317926,553.5128229224574,1404.5714285714287,0.6000600060006
7,216.59927897835541,55.91507376730442,650.8244761080462,1404.5714285714287,0.7000700070007
8,284.7042801792847,72.14229868724942,749.6693942032123,1361.4285714285716,0.8000800080008
9,362.576941070099,90.3537528514862,850.076106989479,1361.4285714285716,0.9000900090009001
10,450.37838872386345,110.54642840847373,952.0688139664624,1318.2857142857144,1.000100010001
11,548.2708897960654,132.72101647406816,1055.6620894799216,1318.2857142857144,1.1001100110011
12,656.4178498783838,156.88119080662727,1160.8952383467415,1275.1428571428573,1.2001200120012
13,774.994560231054,183.03546307235956,1267.9794451482544,1275.1428571428573,1.3001300130013
14,904.1894861707133,211.19701118767262,1376.9278499213426,1232.0000000000002,1.4001400140014
15,1044.1901405743683,241.38022136688232,1487.7699178689684,1232.0000000000002,1.5001500150015001
16,1195.188942646102,273.60174003243446,1600.5663376673106,1188.8571428571431,1.6001600160016
17,1357.384503306026,307.88054613769054,1715.3872417584646,1188.8571428571431,1.7001700170017
18,1530.9823210252537,344.237926825881,1832.3062546596852,1145.714285714286,1.8001800180018002
19,1716.1950060008635,382.6973795071244,1951.3978588477125,1145.714285714286,1.9001900190019
20,1913.2425812269619,423.2845519669354,2072.742602681685,1102.571428571429,2.000200020002
21,2122.3530645780984,466.0272577665746,2196.4248162798617,1102.571428571429,2.1002100210021
22,2343.7629612600736,510.9554853364825,2322.5354796032834,1059.4285714285718,2.2002200220022
23,2577.7177454539165,558.1014154180884,2451.1684035478743,1059.4285714285718,2.3002300230023
24,2824.472471258478,607.499472592026,2582.4270628275813,1016.2857142857147,2.4002400240024
25,3084.2926653918794,659.1864396929741,2716.4221739998093,1016.2857142857147,2.5002500250025
26,3357.4546515568964,713.2014635168016,2853.261995864285,973.1428571428576,2.6002600260026
27,3644.2455041834846,769.5859927982092,2993.06307322134,973.1428571428576,2.7002700270027002
28,3944.9645365126426,828.3840238749981,3135.956944446774,930.0000000000005,2.8002800280028
29,4259.924405825921,889.6422711573541,3282.084722684724,930.0000000000005,2.9002900290029
30,4589.452107625645,953.4103169254959,3431.5980634736543,886.8571428571433,3.0003000300030003
31,4933.89007051918,1019.7407817319036,3584.6602587953926,886.8571428571433,3.1003100310031
32,5293.597365299757,1088.6895175613463,3741.4474778027966,843.7142857142862,3.2003200320032
33,5668.951043882196,1160.315826073289,3902.1501783887593,843.7142857142862,3.3003300330033003
34,6060.347626346473,1234.6827049925923,4066.9747185470733,800.5714285714291,3.4003400340034
35,6468.204757462552,1311.8571261428297,4207.42133021016,800.5714285714291,3.5003500350035
