,distance,altitude,velocity,mass,time
0,0.0,0.0,0.0,1534.0,0.0
1,0.17169993305413522,0.20971152186393738,21.695871852539366,1534.0,0.025000625015625392
2,0.6876077410645896,0.8398803323507309,43.47060635388494,1523.2142857142858,0.050001250031250784
3,1.5489416672687506,1.8920658342540264,65.32474788991301,1523.2142857142858,0.07500187504687618
4,2.7605089714508533,3.3649693615734577,87.26487310699532,1512.4285714285716,0.10000250006250157
5,4.332316537214438,5.253104846924543,109.28951633171903,1512.4285714285716,0.12500312507812697
6,6.267966322185341,7.5561052821576595,131.39770394085932,1501.6428571428573,0.15000375009375236
7,8.570652450419086,10.273944415152073,153.5896053353033,1501.6428571428573,0.17500437510937775
8,11.243295385453846,13.406833343207836,175.86550687334602,1490.8571428571431,0.20000500012500314
9,14.28861914828295,16.95516001433134,198.22577015034815,1490.8571428571431,0.22500562514062852
10,17.70920084195687,20.919450260698795,220.67080891224526,1480.071428571429,0.25000625015625394
11,21.507504348332667,25.30034116655588,243.20107522655627,1480.071428571429,0.27500687517187933
12,25.68590431145822,30.09856203943491,265.81705069157067,1469.2857142857147,0.3000075001875047
13,30.24670382561943,35.31492039933801,288.51924058433855,1469.2857142857147,0.3250081252031301
14,35.1921478627626,40.95029131323099,311.3081698193624,1458.5000000000005,0.3500087502187555
15,40.524433712914536,47.00560909509659,334.18438007364165,1458.5000000000005,0.3750093752343809
16,46.245719268281825,53.481860771775246,357.1484276912488,1447.7142857142862,0.40001000025000627
17,52.358129711737,60.38008081167936,380.2008821253982,1447.7142857142862,0.42501062526563166
18,58.86376299935078,67.701346822083,403.34232476115676,1436.928571428572,0.45001125028125705
19,65.76469441462548,75.44677600637078,426.57334801405,1436.928571428572,0.47501187529688244
20,73.0629803338885,83.61752212420106,449.8945429191976,1426.1428571428578,0.5000125003125079
21,80.76066124042232,92.2147727496922,473.30650485521716,1426.1428571428578,0.5250131253281333
22,88.85976464183493,101.23974731937051,496.80984934802785,1415.3571428571436,0.5500137503437587
23,97.36230754679451,110.69369537383318,520.4051996094628,1415.3571428571436,0.575014375359384
24,106.27029835222866,120.57789481058717,544.0931578779337,1404.5714285714294,0.6000150003750094
25,115.58573828827183,130.89365008100867,567.874331868882,1404.5714285714294,0.6250156253906348
26,125.31062273290497,141.64229067415,591.7492779484259,1393.7857142857151,0.6500162504062602
27,135.4469419948257,152.82516941800714,615.7185790254844,1393.7857142857151,0.6750168754218856
28,145.99668293765708,164.443661917001,639.7828080641044,1383.000000000001,0.700017500437511
29,156.9618299670342,176.49916560947895,663.9425697458579,1383.000000000001,0.7250181254531364
30,168.3443664701043,188.99309950321913,688.1984466626576,1372.2142857142867,0.7500187504687618
31,180.14627265188037,201.92690017074347,712.5507564523565,1372.2142857142867,0.7750193754843872
32,192.3695259823868,215.30202075093985,737.0000455053785,1361.4285714285725,0.8000200005000125
33,205.0161039694949,229.11993265524507,761.5467839765051,1361.4285714285725,0.8250206255156379
34,218.08798178034348,243.3821217752993,786.1912991918712,1350.6428571428582,0.8500212505312633
35,231.58713385654443,258.0900891534984,810.9341168841634,1350.6428571428582,0.8750218755468887
36,245.51553638868705,273.2453526519239,835.7757777565672,1339.857142857144,0.9000225005625141
37,259.8751674440119,288.84944620355964,860.7167719115982,1339.857142857144,0.9250231255781395
38,274.66800340985714,304.9039151109755,885.7571419253896,1329.0714285714298,0.9500237505937649
39,289.8960156515405,321.4103116430342,910.8971768581558,1329.0714285714298,0.9750243756093903
40,305.56117794076454,338.3702024035156,936.137423968226,1318.2857142857156,1.0000250006250158
41,321.66546598259174,355.78516717627645,961.4781561103483,1318.2857142857156,1.0250256256406411
42,338.21084999844084,373.6567903012037,986.9191819382356,1307.5000000000014,1.0500262506562665
43,355.1992956458392,391.9866611249745,1012.4607615226445,1307.5000000000014,1.075026875671892
44,372.6327688606189,410.7763787470758,1038.1031811709006,1296.7142857142871,1.1000275006875173
45,390.51323580114297,430.02755147218704,1063.846709485134,1296.7142857142871,1.1250281257031427
46,408.8426627641096,449.741796258837,1089.6918426075645,1285.928571428573,1.150028750718768
47,427.6230449169722,469.92076924070716,1115.6419656062644,1285.928571428573,1.1750293757343935
48,446.8564276638201,490.5661881528795,1141.6997142162215,1275.1428571428587,1.2000300007500189
49,466.54490869502,511.67983404546976,1167.870142087008,1275.1428571428587,1.2250306257656443
50,486.6907303074419,533.2636497355998,1194.1647258482917,1264.3571428571445,1.2500312507812696
51,507.2962514593486,555.3197092115879,1220.582054195054,1264.3571428571445,1.275031875796895
52,528.3637190191156,577.8499722480774,1247.1165048334801,1253.5714285714303,1.3000325008125204
53,549.8953363556485,600.8563577830791,1273.7667098459915,1253.5714285714303,1.3250331258281458
54,571.8932899770734,624.340772267431,1300.5329823565517,1242.785714285716,1.3500337508437712
55,594.3597767511186,648.3051385097206,1327.4160130793719,1242.785714285716,1.3750343758593966
56,617.2969978813803,672.751389041543,1354.416172577175,1232.0000000000018,1.400035000875022
57,640.7071654107683,697.6814728192985,1381.5346040802174,1232.0000000000018,1.4250356258906474
58,664.5925095050077,723.0973627492785,1408.7724519376482,1221.2142857142876,1.4500362509062728
59,688.9552761502401,749.0010530389845,1436.1306666744767,1221.2142857142876,1.4750368759218981
60,713.7977227002821,775.3945542387664,1463.6099518804604,1210.4285714285734,1.5000375009375235
61,739.1221191863134,802.2798944599926,1491.2113295407592,1210.4285714285734,1.525038125953149
62,764.9307517629971,829.6591228432953,1518.9358637770802,1199.6428571428592,1.5500387509687743
63,791.2259230741533,857.5343097820878,1546.7846349994663,1199.6428571428592,1.5750393759843997
64,818.0099529400044,885.9075474590063,1574.7588040922114,1188.857142857145,1.600040001000025
65,845.285180186725,914.7809516489506,1602.8595646938036,1188.857142857145,1.6250406260156505
