,distance,altitude,velocity,mass,time
0,0.0,0.0,0.0,1534.0,0.0
1,4.422862678752865,0.5396432653069496,89.32492915168413,1534.0,0.1000100010001
2,17.775710968377247,2.1719263941049576,179.94795442971827,1490.857142857143,0.2000200020002
3,40.22212638903467,4.665040038526058,271.97631426027596,1490.857142857143,0.3000300030003
4,71.92376047910439,7.80915055051446,365.40556566598326,1447.7142857142858,0.4000400040004
5,113.02772492824216,11.5223170183599,460.2647554823035,1447.7142857142858,0.5000500050005
6,163.68236691333558,15.742949295789003,556.588073234244,1404.5714285714287,0.6000600060006
7,224.0384594084512,20.422070242464542,654.4111581204054,1404.5714285714287,0.7000700070007
8,294.2495724771284,25.519265860319138,753.7674838617488,1361.4285714285716,0.8000800080008
9,374.47189261160236,31.000277996063232,854.6850973918699,1361.4285714285716,0.9000900090009001
10,464.8639011196918,36.83546098321676,957.1873195325311,1318.2857142857144,1.000100010001
11,565.5856693071288,42.99871353432536,1061.2875753743272,1318.2857142857144,1.1001100110011
12,676.7989481357488,49.46676590666175,1167.0304529524144,1275.1428571428573,1.2001200120012
13,798.6788790075722,56.219311852008104,1274.6298254330727,1275.1428571428573,1.3001300130013
14,931.4134005653899,63.23851504549384,1384.0888459995238,1232.0000000000002,1.4001400140014
15,1075.1897126870385,70.50791874527931,1495.440637204199,1232.0000000000002,1.5001500150015001
16,1230.200340014254,78.01254069060087,1608.7458913752196,1188.8571428571431,1.6001600160016
17,1396.644307420225,85.73872651904821,1724.0747607515955,1188.8571428571431,1.7001700170017
18,1574.7277967374455,93.67400836572051,1841.5005600560696,1145.714285714286,1.8001800180018002
19,1764.6643136921628,101.80696707591414,1961.09717605541,1145.714285714286,1.9001900190019
20,1966.6750152763602,110.1271237321198,2082.9451979588034,1102.571428571429,2.000200020002
21,2180.9892658809645,118.62485790997744,2207.1283939372606,1102.571428571429,2.1002100210021
22,2407.8451232130765,127.29133521020412,2333.7373010909155,1059.4285714285718,2.2002200220022
23,2647.489809991536,136.11844496056437,2462.865545796534,1059.4285714285718,2.3002300230023
24,2900.1803557692538,145.09875222668052,2594.6162730908604,1016.2857142857147,2.4002400240024
25,3166.1844711419617,154.22546446323395,2729.099494458228,1016.2857142857147,2.5002500250025
26,3445.7807417799327,163.4923794232309,2866.4215170566513,973.1428571428576,2.6002600260026
27,3739.2586942188373,172.89383474364877,3006.6992753927616,973.1428571428576,2.7002700270027002
28,4046.9203233006256,182.42470993846655,3150.0635284150308,930.0000000000005,2.8002800280028
29,4369.081157077632,192.08041374012828,3296.654520586175,930.0000000000005,2.9002900290029
30,4706.071253345325,201.856870431453,3446.6229413663427,886.8571428571433,3.0003000300030003
31,5058.236298112682,211.75051034614444,3600.13101080966,886.8571428571433,3.1003100310031
32,5425.938819631502,221.7582643777132,3757.35371164057,843.7142857142862,3.2003200320032
33,5809.559533829652,231.87756231799722,3918.480192140201,843.7142857142862,3.3003300330033003
34,6209.498839657504,242.10633499920368,4083.7153690383866,800.5714285714291,3.4003400340034
35,6626.1784860628695,252.44302036613226,4224.577579068841,800.5714285714291,3.5003500350035
36,7048.488331673528,262.6061504147947,4224.169575311855,793.380952380953,3.6003600360036003
37,7470.764729075371,272.4552983082831,4223.764099490702,793.380952380953,3.7003700370037
38,7892.964671910286,281.98951015621424,4222.500381016245,217.0,3.8003800380038
39,8315.045200414032,291.2078733071685,4221.239898817523,217.0,3.9003900390039004
40,8737.006409970905,300.1104733236134,4219.982641016662,217.0,4.000400040004
41,9158.848394752185,308.69739565998316,4218.7285957621225,217.0,4.1004100410041
42,9580.571247719028,316.968725617975,4217.477751228348,217.0,4.2004200420042
43,10002.17506062531,324.9245484098792,4216.230095615417,217.0,4.3004300430043
44,10423.659924020465,332.56494910642505,4214.985617148702,217.0,4.4004400440044
45,10845.025927252267,339.89001267775893,4213.744304078525,217.0,4.5004500450045
46,11266.273158469592,346.899823974818,4212.506144679812,217.0,4.6004600460046
47,11687.401704625165,353.59446773305535,4211.271127251763,217.0,4.7004700470047
48,12108.411651478238,359.9740285947919,4210.039240117506,217.0,4.8004800480048
49,12529.303083597282,366.0385910831392,4208.810471623762,217.0,4.9004900490049
50,12950.076084362621,371.78823963552713,4207.584810140515,217.0,5.000500050005
51,13370.73073596904,377.2230585590005,4206.362244060674,217.0,5.1005100510051005
52,13791.267119428365,382.34313210472465,4205.142761799741,217.0,5.2005200520052
53,14211.685314572032,387.1485443972051,4203.926351795484,217.0,5.3005300530053
54,14631.985400053576,391.63937947899103,4202.713002507607,217.0,5.4005400540054005
55,15052.167453351169,395.81572130322456,4201.502702417424,217.0,5.5005500550055
56,15472.231550770039,399.6776537410915,4200.295440027535,217.0,5.6005600560056
57,15892.17776744494,403.22526056692004,4199.091203861494,217.0,5.7005700570057005
58,16312.006177342537,406.4586254879832,4197.889982463499,217.0,5.8005800580058
59,16731.716853263795,409.3778321146965,4196.691764398062,217.0,5.9005900590059
60,17151.309866846317,411.9829639978707,4195.496538249692,217.0,6.0006000600060005
61,17570.785288566676,414.2741046063602,4194.304292622578,217.0,6.1006100610061
62,17990.14318774269,416.25133733451366,4193.115016140271,217.0,6.2006200620062
63,18409.383632535715,417.9147455058992,4191.92869744537,217.0,6.300630063006301
64,18828.506689952854,419.26441238448024,4190.745325199208,217.0,6.4006400640064
65,19247.512425849156,420.30042116343975,4189.564888081538,217.0,6.5006500650065
66,19666.400904929844,421.02285497635603,4188.387374790225,217.0,6.600660066006601
67,20085.172190752404,421.43179689720273,4187.212774040936,217.0,6.7006700670067
68,20503.82634572877,421.52732994034886,4186.041074566828,217.0,6.8006800680068
69,20922.364330848115,421.30953707173467,4184.872265118245,217.0,6.900690069006901
70,21340.78445820366,420.77850119769573,4183.706334462416,217.0,7.000700070007
71,21759.087638918147,419.93430517986417,4182.54327138314,217.0,7.1007100710071
72,22177.273928252525,418.7770318314433,4181.383064680492,217.0,7.200720072007201
73,22595.343388442514,417.306763920933,4180.225703170521,217.0,7.3007300730073
74,23013.29606488783,415.52358416840434,4179.071175684947,217.0,7.4007400740074
75,23431.132018702094,413.42757526412606,4177.9194710708625,217.0,7.500750075007501
76,23848.851302970834,411.01881985738873,4176.770578190436,217.0,7.6007600760076
