,distance,altitude,velocity,mass,time
0,0.0,0.0,0.0,1534.0,0.0
1,1.0280751625195736,0.3961745575070381,44.12328115918151,1534.0,0.050002500125006254
2,4.1220153916695,1.588822416961193,88.56409540768666,1512.4285714285713,0.10000500025001251
3,9.306938086337027,3.558386117219925,133.35489045128926,1512.4285714285713,0.15000750037501875
4,16.624452556807515,6.243928890675306,178.4937364002492,1490.8571428571427,0.20001000050002501
5,26.097830694500075,9.629883516579866,223.97673472473127,1490.8571428571427,0.2500125006250313
6,37.748686128928284,13.705360155552626,269.80593592703997,1469.285714285714,0.3000150007500375
7,51.59773086245051,18.462383691221476,315.9843567720913,1469.285714285714,0.3500175008750438
8,67.66514988404707,23.894994843751192,362.51560147939733,1447.7142857142853,0.40002000100005003
9,85.97082086501672,29.998718846589327,409.4036762331122,1447.7142857142853,0.45002250112505626
10,106.53445457599192,36.77022497728467,456.6528692379724,1426.1428571428567,0.5000250012500626
11,129.37568801464982,44.207094464451075,504.26762729634527,1426.1428571428567,0.5500275013750688
12,154.5141517168044,52.30765599757433,552.252585018581,1404.571428571428,0.600030001500075
13,181.96951446100513,61.07086304202676,600.612255459064,1404.571428571428,0.6500325016250813
14,211.76150656432887,70.49619764834642,649.3510069146554,1382.9999999999993,0.7000350017500876
15,243.9099461283867,80.5835985429585,698.4733055605581,1382.9999999999993,0.7500375018750938
16,278.43473419114355,91.33339632302523,747.9825729999129,1361.4285714285706,0.8000400020001001
17,315.35584489114734,102.74625960364938,797.8822213633143,1361.4285714285706,0.8500425021251063
18,354.69333461475145,114.82315669208765,848.1758247396314,1339.857142857142,0.9000450022501125
19,396.46736019109915,127.56532718241215,898.866235933037,1339.857142857142,0.9500475023751188
20,440.6981204613913,140.97423573583364,949.9556080716145,1318.2857142857133,1.000050002500125
21,487.40586861078833,155.05155223608017,1001.4454241165952,1318.2857142857133,1.0500525026251313
22,536.6108475795434,169.79911225661635,1053.3366504777,1296.7142857142846,1.1000550027501377
23,588.3333351630546,185.21891363337636,1105.6325088893898,1296.7142857142846,1.1500575028751439
24,642.5941162354908,201.31324188038707,1158.3544608536383,1275.142857142856,1.20006000300015
25,699.4156106573786,218.08498903363943,1211.5508613426812,1275.142857142856,1.2500625031251564
26,758.8218014853518,235.5376157425344,1265.2231438167637,1253.5714285714273,1.3000650032501626
27,820.8359083305403,253.67445328459144,1319.3571582683146,1253.5714285714273,1.3500675033751688
28,885.4809857823547,272.4988730661571,1373.9571618957689,1231.9999999999986,1.4000700035001752
29,952.7803590912708,292.0144069753587,1429.0307949036326,1231.9999999999986,1.4500725036251814
30,1022.757708105458,312.2247644737363,1484.5852247117969,1210.42857142857,1.5000750037501875
31,1095.4370357385396,333.13381672278047,1540.6280832794498,1210.42857142857,1.550077503875194
32,1170.8427250241298,354.7456069737673,1597.1681103152373,1188.8571428571413,1.6000800040002001
33,1248.9995732522457,377.06435476616025,1654.214286351715,1188.8571428571413,1.6500825041252063
34,1329.9327941685492,400.0944513976574,1711.7756634459708,1167.2857142857126,1.7000850042502127
35,1413.6680326158537,423.84045937657356,1769.8616471520716,1167.2857142857126,1.7500875043752189
36,1500.2313811065558,448.3071128167212,1828.4818342024491,1145.714285714284,1.800090004500225
37,1589.6493610689738,473.49930814281106,1887.6449973571653,1145.714285714284,1.8500925046252314
38,1681.9489312697467,499.4221028573811,1947.3611227232996,1124.1428571428553,1.9000950047502376
39,1777.1575357572294,526.0807256288826,2007.640664677558,1124.1428571428553,1.9500975048752438
40,1875.3031181919698,553.4805771559477,2068.4941697548984,1102.5714285714266,2.00010000500025
41,1976.4141143074785,581.6272250711918,2129.932029481291,1102.5714285714266,2.0501025051252566
42,2080.519475393087,610.5264077410102,2191.965567702434,1080.999999999998,2.1001050052502626
43,2187.648702624084,640.1840412132442,2254.606516882172,1080.999999999998,2.150107505375269
44,2297.8318530849665,670.6062184236944,2317.866296264601,1059.4285714285693,2.2001100055002754
45,2411.0995288068225,701.7992038615048,2381.7567288558016,1059.4285714285693,2.2501125056252813
